Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University College Falmouth,78314602,240,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Glyndwr University,78314603,560,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Goldsmiths College University of London,78314604,720,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Heriot-Watt University,78314605,12240,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Imperial College London,78314606,30320,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Institute of Education,78314607,160,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Keele University,78314608,1280,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),King's College London,78314609,6000,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Kingston University,78314610,2480,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Lancaster University,78314611,8640,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Liverpool John Moores University,78314612,2880,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),London Metropolitan University,78314613,560,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),London School of Economics and Political Science,78314614,1600,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),London South Bank University,78314615,1840,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Loughborough University,78314616,15360,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Manchester Metropolitan University,78314617,2400,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Northumbria University,78314618,3920,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Nottingham Trent University,78314619,720,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Open University,78314620,2480,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Oxford Brookes University,78314621,2000,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Queen Mary University of London,78314622,13840,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Queen's University Belfast,78314623,7760,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Robert Gordon University,78314624,1040,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Royal College of Art,78314625,160,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),"Royal Holloway, University of London GRANT",78314626,3520,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),School of Oriental and African Studies,78314627,160,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Sheffield Hallam University,78314628,2240,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Swansea University,78314629,4720,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Manchester,78314630,28000,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University College London,78314631,26480,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Aberdeen,78314632,4880,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Abertay Dundee,78314633,640,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Bath,78314634,19280,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Bedfordshire,78314635,960,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Birmingham,78314636,16080,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Bolton,78314637,320,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Bradford,78314638,2480,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Brighton,78314639,3520,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Bristol,78314640,19760,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Cambridge,78314641,26320,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Central Lancashire,78314642,720,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Chester,78314643,800,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Cumbria,78314644,80,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Derby,78314645,480,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Dundee,78314646,4880,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Durham,78314647,18720,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of East Anglia,78314648,6480,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of East London,78314649,160,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Edinburgh,78314650,18240,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Essex,78314651,4240,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Exeter,78314652,8080,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Glamorgan,78314653,480,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Glasgow,78314654,13040,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Greenwich,78314655,1520,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Hertfordshire,78314656,720,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Huddersfield,78314657,2400,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Hull,78314658,2960,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Kent,78314659,6480,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Leeds,78314660,18320,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Leicester,78314661,5440,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Lincoln,78314662,1840,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Liverpool,78314663,13600,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Newcastle Upon Tyne,78314664,13760,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Northampton,78314665,320,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Nottingham,78314666,25040,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Oxford,78314667,25760,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Plymouth,78314668,4080,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Portsmouth,78314669,1360,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Reading,78314670,7600,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Salford,78314671,4240,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Sheffield,78314672,25280,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Southampton,78314673,24880,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of St Andrews,78314674,9840,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Stirling,78314675,1840,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Strathclyde,78314676,17360,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Sunderland,78314677,160,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Surrey,78314678,13600,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Sussex,78314679,4080,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Teesside,78314680,240,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of the Highlands and Islands,78314681,480,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of the West of England,78314682,720,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of the West of Scotland,78314683,1440,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Ulster,78314684,3280,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Warwick,78314685,21600,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),The University of West London,78314686,400,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Westminster,78314687,1120,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of Wolverhampton,78314688,1280,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),University of York,78314689,12080,GBP
BIS,EPSRC,29/01/2015,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,78325061,227.14,GBP
BIS,EPSRC,29/01/2015,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,78325065,78.07,GBP
BIS,EPSRC,29/01/2015,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,78325066,145.56,GBP
BIS,EPSRC,29/01/2015,Photocopy Costs,JRS,Robert Horne Paper Co Ltd,78325066,156.14,GBP
BIS,EPSRC,29/01/2015,Recruitment Costs,EPSRC Corporate Services,PERRETT LAVER LTD,78330099,8736,GBP
BIS,EPSRC,29/01/2015,Consultancy Services,Programme Delivery Physical Sciences,Indigo Business Services Ltd,78330117,4125,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Glasgow Caledonian University GRANT,78332087,800,GBP
BIS,EPSRC,29/01/2015,Other Bought In Services,Admin Peer Review and Output (excluding external panel member fees),Middlesex University GRANT,78332088,1040,GBP
BIS,EPSRC,29/01/2015,Other Staff Benefits,EPSRC Corporate Services,Suzy Lamplugh Trust,78387063,1524,GBP
BIS,EPSRC,29/01/2015,Conferences & Seminars,Admin RCUK Strategy Unit,Unspecified,78399102,1972.98,GBP
BIS,EPSRC,30/01/2015,Agency Staff,Strategy,Brook Street (Uk) Ltd,74948173,265.52,GBP
BIS,EPSRC,30/01/2015,Agency Staff,Strategy,Brook Street (Uk) Ltd,75656060,677.54,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385063,189.88,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,78385064,578.65,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Programme Delivery ICT,Non Employee Expenses Supplier,78385065,42.29,GBP
BIS,EPSRC,30/01/2015,Fees (Including College Members),Programme Delivery ICT,Non Employee Expenses Supplier,78385066,160,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385067,144,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385068,171,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin KTEIG Projects,Non Employee Expenses Supplier,78385069,37.3,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385070,91.85,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385071,74.5,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385072,213.85,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385073,186.3,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385074,124.3,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385075,55.58,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385076,142.4,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385077,68.86,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385078,58.5,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385079,122.55,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Programme Delivery Manufacturing,Non Employee Expenses Supplier,78385080,55,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,78385081,17,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,78385082,237.4,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385083,140.3,GBP
BIS,EPSRC,30/01/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385084,160,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,RCUK-Newton Activity,Non Employee Expenses Supplier,78385085,55.4,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,RCUK-Newton Activity,Non Employee Expenses Supplier,78385086,129.91,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,78385087,119.5,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,Programme Delivery ICT,Non Employee Expenses Supplier,78385088,170.5,GBP
BIS,EPSRC,30/01/2015,Fees (Including College Members),Programme Delivery ICT,Non Employee Expenses Supplier,78385089,160,GBP
BIS,EPSRC,30/01/2015,Non-staff travel and subsistance,RCUK-Newton Activity,Non Employee Expenses Supplier,78385090,100,GBP
